,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000225885,5.81530505607305,2.4168612206452997,1.03984865319507,2.32424325715013,0.0201124600960455,0.0419042774212328
LTBP2,2223.52890649305,0.189763091271864,0.0816501442792826,2.32409988919043,0.0201201409933012,0.0419168220743207
ENSG00000285095,5.6422172898021605,2.377790322117,1.0232096861959201,2.32385439093831,0.0201332994363846,0.0419407752324357
ANKRD18EP,68.9855984367746,-0.5999797484522901,0.258203963690158,-2.32366591076913,0.0201434068667452,0.0419583692319599
LENG8-AS1,8.370277037303241,1.83562467263106,0.79005742345794,2.32340665137587,0.0201573171353205,0.0419838809222297
GAN,741.519618170887,-0.233002560351807,0.10028690384458,-2.32335979494296,0.020159832058240002,0.0419856560111074
TAP2,42.497595705247505,-0.7748587173700721,0.333542776731769,-2.32311646788623,0.0201728965422155,0.0420093999244619
FGF17,7.183441846075599,2.23664291569631,0.9628099848718951,2.32303668516058,0.0201771817681126,0.0420148589105616
TEX22,13.8536418674665,1.4001826614011899,0.6028322372247951,2.3226738301970897,0.0201966811662865,0.0420519947898307
RPS10P18,1.9097642572604299,4.245692217932859,1.82801497431607,2.32256971501085,0.0202022792287333,0.0420532482964285
ENSG00000262700,1.9097642572604299,4.245692217932859,1.82801497431607,2.32256971501085,0.0202022792287333,0.0420532482964285
ENSG00000284484,1.9097642572604299,4.245692217932859,1.82801497431607,2.32256971501085,0.0202022792287333,0.0420532482964285
ENSG00000214132,1.7912701302410001,-4.4487286248696,1.9156339919848702,-2.3223270434140098,0.0202153324441707,0.0420769514408341
ZCCHC2,1132.81004376381,-0.194068616558752,0.0835864248219367,-2.3217719500765095,0.0202452183815007,0.0421356840492588
TRAFD1,304.837572663506,-0.30230506560035403,0.130217216365361,-2.3215445241292203,0.0202574740044855,0.0421577166277622
ALX4,11.8600611135691,1.4887945352593899,0.641319867393001,2.3214539435857797,0.0202623570482135,0.0421644038056437
LOC102724434,1.86698232779463,-4.4987315300671105,1.93838666697218,-2.3208638434839504,0.0202941934897237,0.0422271732038978
TRIM7,931.5593301071449,0.21051690632246498,0.0907121309584398,2.32071393426877,0.0203022881773412,0.042240535639303
NIPAL4,272.363352351859,0.33373341594950606,0.143834079162288,2.32026664260112,0.0203264574469834,0.0422873375721886
COA8,238.661765248811,-0.342526705564369,0.147645560594376,-2.31992553101808,0.0203449061743252,0.0423222317088772
ENSG00000257175,96.5600807881918,-0.538028022775582,0.23192968067740302,-2.31978943447061,0.0203522709148784,0.0423340646740124
KXD1,1626.04509966236,-0.19511681441492199,0.0841109997779817,-2.3197538363585,0.0203541976579184,0.0423345852283796
TLCD1,58.975074425812394,0.6452421534803721,0.278187587621639,2.3194498323841803,0.0203706583148284,0.0423653322159485
ENSG00000226877,2.8367536756281,3.75728146383587,1.62000158827257,2.3193072716936802,0.0203783814317168,0.0423779039704944
PJA1,489.183551501192,0.24902851718863,0.107396702811506,2.31877246385956,0.0204073770069207,0.0424347071952208
ENSG00000278971,1.9303133091137799,4.25873995972598,1.83672784321026,2.31865595954733,0.0204136982706111,0.0424443564207057
NRBF2P6,9.178803835944448,-1.63967491120724,0.707495053322303,-2.3175779159268197,0.020472271573202,0.0425626380509219
HMGA1P2,28.3999851157808,-0.9668398255176871,0.4172016919753139,-2.31743984771494,0.020479783806470003,0.0425747510233786
ENSG00000270149,10.5091021268896,1.6232793800985301,0.7007236388528261,2.31657573698533,0.0205268543380257,0.0426690916812501
DNLZ,4.898569482132769,-2.50191385882824,1.08005479886987,-2.3164693693747402,0.0205326549962529,0.042677636345820995
ENSG00000285872,9.1940152751554,-1.7541361621321598,0.757403060052703,-2.31598768825954,0.0205589409232048,0.0427287552422032
SCP2,1168.23474163867,0.196919263937361,0.0850385456626114,2.31564712687626,0.020577543477875,0.0427638982720187
NPM1P12,17.615547721016604,-1.23590465842149,0.533754601637305,-2.3154922779688,0.0205860066747142,0.0427779658122024
FBXO42,598.704830500671,0.23066940204232897,0.0996321598660956,2.31521029306547,0.020601426228176,0.0428064852393565
PEMT,994.181957726161,-0.228905728968905,0.098877883140797,-2.31503468417659,0.0206110339956602,0.0428229250006921
RPL7P22,55.9202541088083,-0.6779564118018601,0.292855339099308,-2.3149873718777,0.020613623174819,0.0428247809469791
NRAV,362.54483528026003,0.285389475880843,0.123294139518301,2.31470430789194,0.0206291198578165,0.0428534497079288
ENSG00000283360,2.91362564884453,3.79557027691864,1.64025744178029,2.3140088746063103,0.0206672353417979,0.0429290965576279
GTDC1,193.688862362995,-0.35961578813477396,0.15542029446290198,-2.3138277364454103,0.0206771732817508,0.0429462065891406
ABRACL,673.710427597302,-0.27220716245867005,0.11767543515988199,-2.31320293898918,0.0207114840633252,0.0430139317022031
FURIN,2184.29099143666,0.18230906097769503,0.0788201844281305,2.31297430094099,0.0207240521318403,0.0430364937856276
ENSG00000255306,2.88930449636331,3.78065259209336,1.63575572253324,2.31125744511435,0.0208186390485321,0.0432293621621193
MC1R,236.709662280337,0.36605883088315294,0.158402210997399,2.3109452107910498,0.020835881387604997,0.0432616080249796
ENSG00000223559,133.275524773929,-0.446427618636584,0.19324923916817102,-2.3101132017812995,0.0208818877378481,0.0433535664849249
MPHOSPH8,679.787703872306,-0.23003967982294002,0.0995874325510774,-2.3099268043179597,0.0208922068088819,0.043371424394762007
MRPL20-DT,62.544227308753605,0.6392211943111429,0.276747376170617,2.3097642447639903,0.0209012098272836,0.0433865475181722
ITPK1P1,10.479706404172699,-1.5553314249238703,0.673450160691664,-2.30949744421543,0.0209159933423247,0.043413666273251994
C12orf73,120.95830822218201,0.4944352755721261,0.21409445861981696,2.30942584296462,0.0209199623442145,0.0434183355893898
ENSG00000235934,7.479417377553459,2.01863167791535,0.8742529933021271,2.3089788578141497,0.0209447544753408,0.0434662179496471
IPP,437.14235306931397,-0.267095408411959,0.115681785563732,-2.30888040939521,0.020950218378333,0.0434668403984608
ENSG00000260899,2.52985630789988,-3.8880360561113703,1.6839380116756002,-2.30889500038223,0.0209494084978216,0.0434668403984608
RN7SL316P,2.94610634353401,3.80444312623694,1.64774172214816,2.30888316724607,0.0209500653002598,0.0434668403984608
GPR199P,5.5805433617055895,2.3617757552159397,1.0229675955306,2.30874933432364,0.0209574949936031,0.0434747936891864
S100A11,4500.927745664079,-0.142045400453053,0.0615241411191441,-2.3087750250422205,0.0209560686032446,0.0434747936891864
TOGARAM1,539.523696021849,0.24711422575421899,0.10703582952064199,2.30870566296272,0.0209599198925374,0.0434762524335761
RN7SL574P,2.9609321068513705,3.8232733430136903,1.65630489048628,2.3083149515372203,0.0209816254428119,0.0435177006720235
LAMA5-AS1,13.983082004336,1.48927758323097,0.645255597540214,2.30804287310061,0.020996752032619997,0.0435454978915671
FAT2,21.447846529962398,1.05998281663667,0.45940244731714897,2.3073077273027898,0.0210376710506344,0.0436267774797256
CORT,10.584844363435801,-1.55312850494925,0.67332763055833,-2.30664602856321,0.0210745613248434,0.0436996898156468
SNORA9B,2.51702947735907,-3.88803448509197,1.68566350797462,-2.30653061343398,0.0210810015870622,0.0437094549697426
HPCAL4,2.95543758184389,3.82240412518444,1.6577501687346599,2.30577815480002,0.0211230314652657,0.0437930041511404
P3H1,1119.67825933645,-0.211403980526964,0.0916979500555636,-2.3054384574449704,0.0211420297543418,0.0438287936422821
IER3IP1,628.430303526454,-0.27159503100264604,0.11781664575899099,-2.30523479303788,0.0211534272511485,0.0438488216176328
ENSG00000274721,17.5037102827496,-1.17392214025139,0.5092972430654389,-2.3049842822348703,0.021167453713503998,0.0438742954258724
SOX18,97.13722348426809,0.547960587731351,0.23776880601950798,2.3045941009031803,0.0211893166684611,0.0439160066080088
SIMC1,365.420148888293,-0.323023636733729,0.140167077024912,-2.3045614104967003,0.0211911492964323,0.0439162004130905
ZNF805,302.09196171249,0.308956813995505,0.134093846451685,2.3040342429644998,0.0212207214409914,0.0439738764014373
CYSTM1,809.4607815442149,-0.227820773546839,0.0988997879053677,-2.30355168976529,0.0212478223926908,0.0440228102281118
DSCAS,7.240696423941491,1.97671609550892,0.858112902966556,2.30356179084976,0.0212472547910196,0.0440228102281118
LOC101929004,22.8523623229354,-1.06849582884283,0.46394252920861206,-2.3030779925812404,0.0212744552935037,0.0440743740316314
UBA6-AS1,133.789801396005,0.45809869172762296,0.198925003150778,2.30287135589688,0.0212860822307579,0.0440948440107545
HTATIP2,444.25707432537496,0.261211853199719,0.113436038452123,2.3027236913775604,0.0212943943398074,0.0441084444154555
RPGRIP1,9.450461979714971,-1.6835483126642001,0.731134650835825,-2.3026515167070603,0.0212984581162825,0.0441132434672215
BCL2A1,16.237657672420198,-1.20106075420672,0.521609995995001,-2.3026030241533797,0.0213011888565382,0.0441152809813256
ANKRD12,657.102818033776,0.263984711837601,0.11465478388819901,2.3024308527328,0.0213108867349249,0.0441317460907268
KIAA0408,33.169744584921496,0.8977013741122858,0.389931453740825,2.3022030295328797,0.0213237252147442,0.0441547116951801
PRCD,4.38845448044327,2.81420465542383,1.22261324284493,2.30179467782909,0.0213467538427587,0.0441987723874502
PSTPIP2,4.598678735716041,2.9107367311993997,1.26470742193876,2.3015099624681,0.0213628229224326,0.0442284171876091
PIGA,231.503548474941,-0.34484371028786703,0.149851175794454,-2.3012412712789,0.0213779972726983,0.0442562048803228
ENSG00000267193,1.94245308289844,4.26633136964294,1.85400940187776,2.30113793669112,0.0213838355980509,0.0442646623921617
PODXL2,262.776233032936,-0.328956900008412,0.142959521337518,-2.30104925457721,0.0213888471768891,0.0442714072877709
ELOVL7,1122.0715959522802,0.219916427783381,0.0955805517237079,2.3008491143584,0.0214001612040177,0.0442911950433452
ENSG00000260495,7.71269880516092,1.88660493272886,0.820306798365437,2.29987723677062,0.0214551760625865,0.04440141828654599
RGS16,10.0324377444569,1.69347064233488,0.7363717169153949,2.29974970987303,0.0214624040812014,0.0444067618684124
CDK7P1,52.6541162060826,0.7365747639635479,0.32028136269189506,2.2997740417138197,0.021461024828105,0.0444067618684124
PLBD1-AS1,3.7685505622470896,3.20954897266046,1.3956146885631,2.29973860189516,0.0214630337638196,0.0444067618684124
UBE3B,904.997735023517,0.19542973229665397,0.0849879040600825,2.2995005519667204,0.0214765320670814,0.0444310493001753
MOB3A,2019.84559604647,0.17120366326320802,0.0744653397125401,2.29910538143126,0.0214989560043419,0.0444737967577325
PILRA,11.802382166834303,1.7409245246152698,0.7575805471146941,2.29800584405938,0.0215614565139214,0.0445994347878066
TRNAU1AP,474.33672782292604,-0.279854887535853,0.121790240036739,-2.2978433037937402,0.0215707091245145,0.0446149190607127
TMPRSS6,33.4222958254418,0.8565358790251542,0.372806219868173,2.2975364502449303,0.0215881861969035,0.0446474101428507
SEMA7A,40.0321235880152,0.880621567722042,0.383363452242581,2.29709316986433,0.0216134553270211,0.0446960096566978
DRG1P1,8.01075371597174,-1.7828039953439399,0.7761369990130079,-2.29702230097404,0.0216174975835495,0.0447007082361441
CDKN2B-AS1,120.267039496299,0.481979483936161,0.209832093588322,2.2969769575943704,0.0216200842479828,0.0447023964161191
OTULINL,865.112346667354,0.21763715983842605,0.0947538341211974,2.29686916478812,0.021626234492246998,0.0447114518911268
ENSG00000286830,4.555453439752831,2.8542502281014706,1.24283357390574,2.2965667230341,0.0216434987910621,0.0447434819051903
RPL34P34,16.878131048782002,1.27990942063891,0.5573231688939561,2.29653007819318,0.0216455914051027,0.044744144905177995
SLC39A1,66.19718837533941,-0.6034546290771179,0.262790431638049,-2.2963340990598904,0.021656785838942,0.0447636208565902
SEC14L5,5.22567671760528,2.61014599883036,1.1367194842246398,2.2962094299023597,0.0216639096306769,0.0447746804709324
MIPEPP3,11.3338155981266,1.53114723418546,0.6670068877337391,2.29554935989908,0.0217016610669485,0.0448490339031495
PHBP21,12.4983525709979,-1.4167614524498,0.617220675224295,-2.29538884441122,0.0217108500924152,0.0448643524168304
RNF185,777.5093570389399,-0.202334965278519,0.0881518211217864,-2.29530102388903,0.0217158789843903,0.0448710724256464
THAP10,26.262518276890802,-0.950819769438677,0.414254944381895,-2.29525267551697,0.0217186480039024,0.044873122189048
INTS6-AS1,6.05376289537915,2.1733862106986,0.9469463904511991,2.29515232606043,0.0217243962227944,0.0448813264679706
CYP4F29P,73.40784433904,-0.570110199828774,0.2484574352826,-2.2945990695763196,0.0217561116481384,0.0449431717391027
ZNF285B,6.68793947639803,-1.9890328853792,0.867302899074869,-2.29335436039802,0.0218276119397333,0.0450871866423022
KCNA7,11.0464351806872,1.5881459660860402,0.6926063435444489,2.29299945183669,0.0218480365118374,0.0451256844427383
DUS4L,88.63133175532059,0.523460455564546,0.228385817081645,2.2920007128876,0.0219056020413552,0.0452366167080866
RNF32-AS1,28.041503646015396,0.961194374804597,0.41936550730144107,2.29202058364254,0.0219044554410688,0.0452366167080866
ENSG00000244733,31.163247561430502,0.8907154385589591,0.38862890307023706,2.29194337199871,0.0219089110700103,0.0452366167080866
BEST3,8.04504960984309,-1.7875366573426101,0.779919474752317,-2.2919502784698302,0.0219085124882624,0.0452366167080866
EMSY,686.966314267974,0.22706908942241397,0.0990746400019906,2.29189921273346,0.0219114597098124,0.0452381800827555
GBP4,3.8329818559280495,3.23673401772053,1.41228307464036,2.2918450810895497,0.0219145842546139,0.0452409321122884
EEF1DP1,32.02821058302089,-0.8864034942365171,0.38682733128924496,-2.2914706964532403,0.0219362048087123,0.0452818641240581
ZC3H8,251.851344082046,0.323380755946261,0.14123030641564702,2.28974052491635,0.0220363627128571,0.0454848971084737
ADO,701.8221494420881,0.21651672800816196,0.0945816627901568,2.2892040763603,0.022067497870762,0.0455454398228429
PSMA3-AS1,554.966690538461,0.24084941236486698,0.105219216760338,2.2890249498193795,0.0220779027880921,0.0455631906836305
ENSG00000271151,5.0426542925107904,2.54158427086396,1.11035269432657,2.28898825017526,0.0220800350857226,0.0455638674499198
PFN1P2,53.8904157161671,0.701745836722554,0.306595168655976,2.2888352735589503,0.022088925158179003,0.0455784881593672
DYRK1A,1108.08128800636,-0.19377012994261802,0.0846829918514091,-2.28818238121088,0.0221269023078468,0.0456531201142044
RWDD1,675.921625747411,-0.22628452502778798,0.0989418402136037,-2.28704584975644,0.0221931470450983,0.0457860579397732
MFSD10,2055.31693653008,-0.20783582822277502,0.0909082044160336,-2.28621640431519,0.0222416015419072,0.0458811086246608
UBBP4,35.6675072068739,-0.826634355700659,0.361576486984183,-2.28619499734456,0.0222428533099595,0.0458811086246608
PUS3,187.25458660169602,0.429363746039517,0.187863396204928,2.2855104012447,0.0222829172419335,0.0459599956051054
ARL8A,863.663114125735,0.262952686852819,0.11507648272198,2.28502540773774,0.0223113379914226,0.0460148568245185
PEX11B,356.916900006398,0.279828808992645,0.12247456480224302,2.2847912090520897,0.0223250733785856,0.0460394244962061
EBAG9P1,9.198749366082449,1.6718935973851898,0.7321349731731371,2.28358657712943,0.0223958393880841,0.0461815887822881
WASH5P,67.6013283644284,-0.6024120993422271,0.263820873224906,-2.2834133326087205,0.0224060326473113,0.0461988353400756
FAM200B,137.50218397454398,-0.476287714579546,0.208639708377498,-2.28282390865781,0.0224407430383598,0.0462666266496295
DEFB131E,4.00421658287907,3.30500382869387,1.44800327057638,2.28245605231147,0.0224624292907546,0.0463075568985333
MIR4324,7.646060447754881,1.8569560451996698,0.8135934219302728,2.28241280613355,0.0224649799810933,0.0463090346516382
CLEC11A,24.562436008895503,0.999967096747832,0.43818498516514004,2.2820660921801603,0.0224854385193692,0.04634742416873001
CHAC1,115.239023422105,-0.46961259204964007,0.205797203339815,-2.28191921186708,0.0224941103635598,0.046361514438509
ENSG00000260585,5.03042174392386,2.5453737566339196,1.1155006926634299,2.2818217625275095,0.022499865396912996,0.046369591202387
EIF4A2P4,11.070120019884,1.59914722416414,0.701089507814799,2.28094587971865,0.0225516495933311,0.0464725196287577
GPRC5D-AS1,119.31168038336901,0.46484494796136605,0.203847340079844,2.2803581728331297,0.0225864542157103,0.0465404440518251
ENSG00000274677,9.96127978497869,-1.6398882183062602,0.719175070582926,-2.2802350712421804,0.0225937503325359,0.0465516794547321
RPS21,10052.7845596014,-0.145144640516488,0.0636633111933139,-2.27987890978142,0.0226148712288921,0.0465913949801732
NFYC-AS1,27.4912643809658,0.927124515385935,0.406737319585507,2.27941836350483,0.0226422077362274,0.0466439084479698
LINC02157,2.7286689036480403,3.6915752725492696,1.6198420172799999,2.27897241408028,0.0226687051840476,0.0466946849912366
MACIR,393.876275733752,0.27128031536734304,0.11904250578034699,2.27885252909494,0.0226758331110628,0.0467055577259834
DNAH2,10.925913493945599,1.5633038814974198,0.68606022447043,2.2786685858433704,0.0226867734973807,0.0467242805934147
ARHGDIG,2.7251049339687,3.69157594342996,1.62025705382137,2.27838905852833,0.0227034077150686,0.0467547261149008
METTL7A,1.8988679820477599,4.238527069797939,1.86103173873768,2.27751466112711,0.0227555101356382,0.0468582028822585
ATP5ME,284.485963514079,-0.34675065524460497,0.152252700090924,-2.27746801887604,0.0227582923080106,0.0468601106785619
EXPH5,112.872628801202,0.46550177114790203,0.204420172276864,2.2771811899142405,0.0227754079207217,0.0468915288066909
CARD8,448.613481116126,0.250530119781907,0.110040914843718,2.2766997178977797,0.0228041633871147,0.0469469047653204
FAM114A2,372.75113808222,0.27713941376145096,0.12173082090699099,2.2766577247778503,0.0228066728818725,0.0469482435487931
ENSG00000234459,9.91270160281149,1.6864857525553798,0.7408082087554448,2.27654841377726,0.0228132063957918,0.0469578650070537
TCAIM,488.11888742047597,0.268098052303123,0.11780334451268303,2.27581019377816,0.0228573723626877,0.0470449398404589
ENSG00000229203,60.59962979214371,0.613043108048931,0.269389222855832,2.2756779263475297,0.0228652934540897,0.0470574075226301
MCHR1,2.75432256472965,3.7035187852363904,1.6275572474905602,2.2755075380277003,0.0228755010034248,0.0470745783830563
TSC22D4,1650.80766092102,-0.189202922983004,0.0831624931487503,-2.27509921623661,0.0228999786793289,0.0471211099747729
ENSG00000238142,46.389147464168,0.7497789931768,0.32957850377418396,2.27496327761268,0.022908132841988,0.047134047952895
ENSG00000253317,2.8297185110717002,3.7539195431335495,1.65029845375626,2.27469130482988,0.0229244544692759,0.0471637872134721
ENSG00000230499,12.5323475591185,-1.4223508527630202,0.6256833543143849,-2.2732758398561,0.0230095625265683,0.0473350283438617
SLC2A8,677.352703955993,-0.22140080027915002,0.0973984098030696,-2.27314594485477,0.0230173864896318,0.0473472665066946
GJA4,2.7051539288431,3.6865194881551497,1.62185337840193,2.2730288306256097,0.0230244426093799,0.0473540661974312
DOCK4-AS1,3.9212700157695,-2.9566562240048797,1.30075338225285,-2.2730336621413,0.0230241514739282,0.0473540661974312
ENSG00000185641,4202.59563690945,0.189136412621697,0.0832348866203183,2.27232138231239,0.023067106257935004,0.0474338113603389
ANGPTL6,16.8103517322833,1.24951948279664,0.5498918009136421,2.27230062481486,0.023068359103614,0.0474338113603389
ZNF675,289.754475915148,-0.35004347648339895,0.154048601358345,-2.2722924674215896,0.0230688514698369,0.0474338113603389
SOX5,1.90465964803217,4.24225424321948,1.8670235970551499,2.2722017278789504,0.023074328967941003,0.0474412111299827
ENSG00000272103,4.3044827299958905,2.7692446799234505,1.21886801233154,2.27198076568294,0.0230876720888867,0.0474647802319113
GPRASP1,26.330783437026803,0.962751013556295,0.42375594090755203,2.27194694071872,0.0230897152494172,0.04746511636912099
NT5C3AP1,24.453443685957197,-1.02285291894667,0.450238516050551,-2.2718023502721096,0.0230984508499237,0.0474792088613978
FAM71E1,11.4782364619145,1.5320528230517598,0.6744665435557321,2.27150306815058,0.0231165414473856,0.0475125268296745
MMP24,98.70414425784081,0.4859386149638811,0.21395796877010603,2.27118726989792,0.0231356437292062,0.0475479185683986
CARD19,855.0840586747009,0.244397966522061,0.107612402002344,2.2710947992475603,0.0231412397689002,0.0475555490433162
RPS12P26,22.7489478752351,1.0200565876579801,0.449272036389901,2.27046534178842,0.0231793638420591,0.0476300183692471
NFE2L1-DT,21.434960800284898,1.06679980661706,0.469970923615488,2.26992725083962,0.0232119973849114,0.0476931943013656
ENSG00000270614,2.70322337351496,3.68560462474257,1.62413064954766,2.26927841412823,0.0232514003589349,0.0477702678271764
TMEM43,2006.31899052879,-0.15216657108688098,0.0670611565137571,-2.26907168020082,0.0232639672234436,0.0477921982042303
TUBE1,243.957420781461,0.325087829336972,0.143277615029443,2.26893663235648,0.0232721796450498,0.0478051348819282
MMP7,2.8482479975685098,3.76639647947233,1.6600056130258998,2.2689058699065803,0.0232740506984962,0.0478051348819282
ENSG00000230084,104.04918170008699,0.5127384292133069,0.22600855326264002,2.26866825087573,0.0232885077165465,0.0478309391507306
RSBN1,498.967942681667,0.241684822392846,0.10654916335749799,2.26829394785518,0.0233112965603014,0.0478738500927725
ZXDB,256.141778597918,0.330223116781562,0.145631351926737,2.26752764712153,0.0233580119545389,0.0479658874421417
TUBG2,663.165857144092,0.245338552982325,0.108217031745226,2.2670974154966803,0.023384275433672996,0.0480159150472525
SPATA4,6.21437214197657,2.1986886892572297,0.9698521410698501,2.26703493878133,0.0233880914539043,0.0480198459544671
HSPE1P6,4.76663103815203,-2.42530356469055,1.06983155187665,-2.26699573445576,0.0233904862940083,0.0480208585281542
ZNF597,7.58608454668405,1.8476731230836498,0.8151192932795408,2.2667517973347797,0.0234053922492471,0.048047554270221
HOXA10,90.77743257274629,-0.50662602050439,0.22351433108281896,-2.26663775002717,0.0234123640210204,0.0480579593772401
TXNDC16,184.929256388201,0.38257814659278006,0.16881867020769398,2.26620755940147,0.0234386780253214,0.048108062870472
ENSG00000285701,7.16425340784732,-2.1223689518023,0.936729601312007,-2.26572209187119,0.0234684040465843,0.0481651608407303
ENSG00000249042,43.8954331491373,0.745310590267478,0.329004528051438,2.26535055514784,0.0234911759840586,0.0482079785411986
WBP1P1,25.511721878274102,0.9773748567840209,0.4314972531130771,2.26507781853224,0.0235079045460181,0.048238388233060994
ENSG00000271155,10.8785826385849,1.5646791761179701,0.6908733844621441,2.26478427351214,0.023525920962311,0.048271435454642
SPATA3-AS1,4.500337297811759,-2.69739698038519,1.19109391886097,-2.26463836115013,0.0235348808362438,0.0482858962363365
ENSG00000273702,11.558979175104401,1.44853265620343,0.63979736036611,2.26404912857806,0.0235710933004452,0.0483562635488539
CCDC3,2.75046145407338,3.7017537215787297,1.63506903676709,2.2639739597160697,0.0235757164287039,0.0483618189486296
PCDHA11,4.88774770186938,2.5248214892370098,1.1152955241421,2.2638138812393502,0.023585564395179,0.0483780904968775
SHOC1,9.18378761403885,1.66441454290817,0.7353158612434721,2.26353684264817,0.0236026161377696,0.0484091343982259
MASP2,59.651093616834096,0.6679612004612231,0.295115494612028,2.2633891227546497,0.0236117126783315,0.0484238584060121
MACO1,454.709019853858,0.253037225598652,0.11180370927456802,2.26322746571173,0.0236216709497745,0.0484372851986082
ENSG00000278434,5.5001074188098205,2.3366915353801803,1.03246301699818,2.26322056762281,0.023622095961542005,0.0484372851986082
TEKT4P2,15.5551467717156,1.2584791619881799,0.55609831635551,2.26305155936427,0.0236325111358641,0.0484547069830172
HOXC13-AS,1.91679942181683,4.24991970557986,1.87804487303173,2.2629489670921497,0.0236388353524239,0.04846373876101401
FAH,192.30788297437303,0.373326765365936,0.16500650900237102,2.26249720464403,0.0236667013517957,0.0485169299022199
ENSG00000238018,46.2549248741719,0.7573215819879471,0.334818003798234,2.26189026096793,0.0237041842381279,0.0485898255037913
CCBE1,91.10060601862308,-0.49903245068142804,0.22070937257760603,-2.26103878078834,0.0237568557166658,0.0486938409543218
RELL2,179.51833141627702,0.4089624924538211,0.18091547806056302,2.26051688245777,0.0237891898454761,0.0487534565706614
RASAL1,1.80390718158544,4.15816488417385,1.83950864590189,2.26047585774469,0.0237917331427317,0.0487534565706614
ENSG00000243697,1.80390718158544,4.15816488417385,1.83950864590189,2.26047585774469,0.0237917331427317,0.0487534565706614
ENSG00000255317,1.6372457596318502,-4.31535795403952,1.9095701520275399,-2.25985829819217,0.0238300468072175,0.0488280056780149
SLC22A5,400.508785698931,0.26249696041710896,0.11616579385283901,2.25967517382652,0.0238414182059327,0.0488473421936074
C21orf62-AS1,1.79108035104464,4.14952429643072,1.83668290635214,2.25924915078137,0.0238678909979273,0.048897613457704
CCT5P1,10.3273116831409,-1.5273524162398702,0.676113805409937,-2.25901675726592,0.0238823425226577,0.0489232508625092
ENSG00000270154,4.778118525566519,2.4737995664097996,1.09531960430914,2.25851847869565,0.0239133538461723,0.0489828042929546
TBPL1,229.07212033672297,-0.3410758363418,0.151021201951057,-2.25846326168386,0.0239167925315233,0.0489858743617509
RNF223,7.13019072549862,2.1877972122519,0.968724591664662,2.2584305498969304,0.0239188298875539,0.0489860739919311
MFF,1128.8962360534,0.20941037605691198,0.0927274031597198,2.25834401612876,0.0239242201108387,0.0489931397485118
FXYD7,8.33499499693481,1.81864023767681,0.805734270552644,2.2571216145857003,0.0240004766255311,0.0491453159056043
UBE2D4,211.44656154237302,-0.383844447943461,0.170069331943896,-2.2569880386787595,0.0240088221909705,0.0491584187112939
MAP2K1P1,24.169500101665502,-1.00905940380058,0.44716916131425605,-2.25654962617479,0.0240362310465005,0.0492105485962568
ENSG00000286918,9.18764872469512,1.66499493275224,0.7381800117644041,2.25554052699498,0.0240994214494628,0.0493359213977977
PLXNB2,7786.7128350352095,0.180140542147245,0.0798736220375891,2.25531956047353,0.0241132777150311,0.0493602860619298
SNORA74A,1.87247308802823,-4.50281531269977,1.99740924049627,-2.2543278670228903,0.0241755494644563,0.0494837460546689
ENSG00000287720,1.7930109063727702,4.150845246414581,1.84141214338339,2.2541641540322797,0.0241858429471971,0.0494967911583289
IGF2BP2,1604.97710236018,-0.16456596269228196,0.0730050322470176,-2.2541728648987003,0.0241852951542658,0.0494967911583289
GPATCH2,353.959197065495,0.279361364220849,0.12396841765458802,2.25348818276628,0.0242283850013245,0.0495798361469567
ENSG00000287263,227.91990811381802,-0.33690988244088205,0.149516876137229,-2.2533234451184,0.0242387625424766,0.04959705305263901
ZIC2,322.09985157808995,-0.28716449447458303,0.127460688704152,-2.25296518788721,0.0242613440261711,0.0496392366997951
GFAP,4.29869106401149,2.76737715460858,1.22882487991559,2.25205169576211,0.0243190053357452,0.0497509639284993
LOC105371967,5.58760072189431,-2.12777889197473,0.944823844684145,-2.2520376723621403,0.0243198914435845,0.0497509639284993
ACADL,1.7891497957165,4.1482077213898,1.84208836437637,2.25190484974055,0.0243282856011492,0.0497600735461056
CCDC92B,1.7891497957165,4.1482077213898,1.84208836437637,2.25190484974055,0.0243282856011492,0.0497600735461056
HDLBP,9028.961864439829,-0.12282861226640301,0.0545455544477445,-2.25185376718601,0.0243315145978767,0.0497626473334075
ENSG00000272812,10.610282300560499,1.52378724484425,0.6767582957421251,2.25159743800892,0.0243477231178831,0.0497917641863285
ENSG00000285130,13.8554778502338,1.29264566042319,0.5743456528945841,2.25064062713546,0.0244083080429368,0.0499116199449542
PRELID1P5,10.367838237243099,-1.6353180389734299,0.726644346151447,-2.25050679556598,0.0244167926170153,0.0499234394885876
TBC1D9B,6179.03412290231,0.159485228873197,0.0708669823767062,2.25048708897219,0.0244180421797697,0.0499234394885876
PCAT7,38.516989542054404,2.61703960267852,1.16298088450681,2.25028600000449,0.0244307960693462,0.049945471368453
GOLPH3-DT,57.0453363971799,0.641267628531815,0.285000208710283,2.2500602067407502,0.024445123686967003,0.049970716695806
TMEM186,95.97797912067449,0.506485490971379,0.22512033874653897,2.2498433228711,0.0244588928183552,0.0499948163711435
ENSG00000257732,5.48480234397318,-2.3349553264894505,1.03797068391809,-2.24953879976219,0.0244782371744639,0.0500303071735784
ASLP1,31.959479966154397,0.857562552468105,0.381338880131272,2.2488201364961697,0.0245239417085094,0.0501196646182647
