value,gene,X,cancer
0.18355827,LARP6,0.007242972251755932,BRCA
0.19559821,LARP6,0.007242972251755932,BRCA
0.34903353,LARP6,0.007242972251755932,BRCA
0.21810146,LARP6,0.007242972251755932,BRCA
0.18383035,LARP6,0.007242972251755932,BRCA
0.35823238,LARP6,0.007242972251755932,BRCA
0.24646498,LARP6,0.007242972251755932,BRCA
0.6162689,LARP6,0.007242972251755932,BRCA
0.57953966,LARP6,0.007242972251755932,BRCA
0.3688161,LARP6,0.007242972251755932,BRCA
0.7439641,LARP6,0.007242972251755932,BRCA
0.4777444,LARP6,0.007242972251755932,BRCA
0.7202548,LARP6,0.007242972251755932,BRCA
0.257516,LARP6,0.007242972251755932,BRCA
0.31580368,LARP6,0.007242972251755932,BRCA
0.293988,LARP6,0.007242972251755932,BRCA
0.32155612,LARP6,0.007242972251755932,BRCA
0.35505998,LARP6,0.007242972251755932,BRCA
0.79509395,LARP6,0.007242972251755932,BRCA
0.4143693,LARP6,0.007242972251755932,BRCA
0.23810801,LARP6,0.007242972251755932,BRCA
0.31141892,LARP6,0.007242972251755932,BRCA
0.31436172,LARP6,0.007242972251755932,BRCA
0.8170269,LARP6,0.007242972251755932,BRCA
0.51990634,LARP6,0.007242972251755932,BRCA
0.9375075,LARP6,0.007242972251755932,BRCA
0.29502702,LARP6,0.007242972251755932,BRCA
1.741904,LARP6,0.007242972251755932,BRCA
1.2841367,LARP6,0.007242972251755932,BRCA
0.5371419,LARP6,0.007242972251755932,BRCA
0.3132972,LARP6,0.007242972251755932,BRCA
2.1117604,LARP6,0.007242972251755932,BRCA
0.35778394,LARP6,0.007242972251755932,BRCA
0.16099046,LARP6,0.007242972251755932,BRCA
0.9728732,LARP6,0.007242972251755932,BRCA
0.39599347,LARP6,0.007242972251755932,BRCA
0.2028117,LARP6,0.007242972251755932,BRCA
0.9052782,LARP6,0.007242972251755932,BRCA
0.16240373,LARP6,0.007242972251755932,BRCA
0.74190575,LARP6,0.007242972251755932,BRCA
0.22314355,LARP6,0.007242972251755932,BRCA
0.30214214,LARP6,0.007242972251755932,BRCA
0.3018548,LARP6,0.007242972251755932,BRCA
0.22287586,LARP6,0.007242972251755932,BRCA
0.3696553,LARP6,0.007242972251755932,BRCA
0.694602,LARP6,0.007242972251755932,BRCA
0.6001901,LARP6,0.007242972251755932,BRCA
0.44360134,LARP6,0.007242972251755932,BRCA
0.48092186,LARP6,0.007242972251755932,BRCA
0.334531,LARP6,0.007242972251755932,BRCA
0.6780313,LARP6,0.007242972251755932,BRCA
0.15107855,LARP6,0.007242972251755932,BRCA
0.28561726,LARP6,0.007242972251755932,BRCA
0.8792873,LARP6,0.007242972251755932,BRCA
0.14676955,LARP6,0.007242972251755932,BRCA
0.22016068,LARP6,0.007242972251755932,BRCA
0.7484246,LARP6,0.007242972251755932,BRCA
0.5708251,LARP6,0.007242972251755932,BRCA
1.0548253,LARP6,0.007242972251755932,BRCA
0.8331581,LARP6,0.007242972251755932,BRCA
0.8197248,LARP6,0.007242972251755932,BRCA
0.6129911,LARP6,0.007242972251755932,BRCA
0.4298739,LARP6,0.007242972251755932,BRCA
0.64455533,LARP6,0.007242972251755932,BRCA
0.33915457,LARP6,0.007242972251755932,BRCA
0.6368834,LARP6,0.007242972251755932,BRCA
0.40346512,LARP6,0.007242972251755932,BRCA
0.94884104,LARP6,0.007242972251755932,BRCA
0.2699788,LARP6,0.007242972251755932,BRCA
0.35419428,LARP6,0.007242972251755932,BRCA
0.13707492,LARP6,0.007242972251755932,BRCA
0.18434265,LARP6,0.007242972251755932,BRCA
0.12729838,LARP6,0.007242972251755932,BRCA
0.71530104,LARP6,0.007242972251755932,BRCA
0.43031442,LARP6,0.007242972251755932,BRCA
1.0037674,LARP6,0.007242972251755932,BRCA
0.16598797,LARP6,0.007242972251755932,BRCA
0.25005522,LARP6,0.007242972251755932,BRCA
0.6788858,LARP6,0.007242972251755932,BRCA
0.23015895,LARP6,0.007242972251755932,BRCA
0.4212921,LARP6,0.007242972251755932,BRCA
0.42508796,LARP6,0.007242972251755932,BRCA
0.29127213,LARP6,0.007242972251755932,BRCA
0.14914998,LARP6,0.007242972251755932,BRCA
0.5192281,LARP6,0.007242972251755932,BRCA
0.6170578,LARP6,0.007242972251755932,BRCA
0.2226005,LARP6,0.007242972251755932,BRCA
0.3867819,LARP6,0.007242972251755932,BRCA
0.29577792,LARP6,0.007242972251755932,BRCA
0.23366077,LARP6,0.007242972251755932,BRCA
0.35303026,LARP6,0.007242972251755932,BRCA
0.38731548,LARP6,0.007242972251755932,BRCA
0.614197,LARP6,0.007242972251755932,BRCA
0.30054823,LARP6,0.007242972251755932,BRCA
0.3138951,LARP6,0.007242972251755932,BRCA
0.46071565,LARP6,0.007242972251755932,BRCA
0.48300445,LARP6,0.007242972251755932,BRCA
0.22240897,LARP6,0.007242972251755932,BRCA
0.5312747,LARP6,0.007242972251755932,BRCA
1.0572832,LARP6,0.007242972251755932,BRCA
0.4023901,LARP6,0.007242972251755932,BRCA
0.47300035,LARP6,0.007242972251755932,BRCA
0.122986704,LARP6,0.007242972251755932,BRCA
0.19205087,LARP6,0.007242972251755932,BRCA
0.7111769,LARP6,0.007242972251755932,BRCA
0.8877257,LARP6,0.007242972251755932,BRCA
0.85112345,LARP6,0.007242972251755932,BRCA
0.5132644,LARP6,0.007242972251755932,BRCA
0.76732415,LARP6,0.007242972251755932,BRCA
0.3318844,LARP6,0.007242972251755932,BRCA
1.0446831,LARP6,0.007242972251755932,BRCA
0.46333626,LARP6,0.007242972251755932,BRCA
1.0285224,LARP6,0.007242972251755932,BRCA
0.7249126,LARP6,0.007242972251755932,BRCA
0.7798947,LARP6,0.007242972251755932,BRCA
0.25849143,LARP6,0.007242972251755932,BRCA
0.19867401,LARP6,0.007242972251755932,BRCA
0.38551748,LARP6,0.007242972251755932,BRCA
0.74741036,LARP6,0.007242972251755932,BRCA
0.39419663,LARP6,0.007242972251755932,BRCA
0.20882021,LARP6,0.007242972251755932,BRCA
0.37122077,LARP6,0.007242972251755932,BRCA
0.5619136,LARP6,0.007242972251755932,BRCA
0.49286765,LARP6,0.007242972251755932,BRCA
0.8649732,LARP6,0.007242972251755932,BRCA
0.208374,LARP6,0.007242972251755932,BRCA
0.69231075,LARP6,0.007242972251755932,BRCA
0.9873903,LARP6,0.007242972251755932,BRCA
0.4339573,LARP6,0.007242972251755932,BRCA
0.49303383,LARP6,0.007242972251755932,BRCA
0.5495224,LARP6,0.007242972251755932,BRCA
0.39248154,LARP6,0.007242972251755932,BRCA
0.22798724,LARP6,0.007242972251755932,BRCA
0.43936527,LARP6,0.007242972251755932,BRCA
0.36609432,LARP6,0.007242972251755932,BRCA
0.13597424,LARP6,0.007242972251755932,BRCA
0.12000165,LARP6,0.007242972251755932,BRCA
0.3784913,LARP6,0.007242972251755932,BRCA
0.23425946,LARP6,0.007242972251755932,BRCA
0.1412123,LARP6,0.007242972251755932,BRCA
0.14874788,LARP6,0.007242972251755932,BRCA
0.1357884,LARP6,0.007242972251755932,BRCA
0.22141504,LARP6,0.007242972251755932,BRCA
0.18137729,LARP6,0.007242972251755932,BRCA
0.8750156,LARP6,0.007242972251755932,BRCA
0.5005444,LARP6,0.007242972251755932,BRCA
0.233468,LARP6,0.007242972251755932,BRCA
0.43526435,LARP6,0.007242972251755932,BRCA
0.2262001,LARP6,0.007242972251755932,BRCA
0.22396736,LARP6,0.007242972251755932,BRCA
0.50304246,LARP6,0.007242972251755932,BRCA
1.0340333,LARP6,0.007242972251755932,BRCA
0.40570718,LARP6,0.007242972251755932,BRCA
1.5901557,LARP6,0.007242972251755932,BRCA
0.82015145,LARP6,0.007242972251755932,BRCA
0.47267604,LARP6,0.007242972251755932,BRCA
1.1343791,LARP6,0.007242972251755932,BRCA
1.0657574,LARP6,0.007242972251755932,BRCA
0.23290077,LARP6,0.007242972251755932,BRCA
0.31931263,LARP6,0.007242972251755932,BRCA
0.24175085,LARP6,0.007242972251755932,BRCA
0.15520273,LARP6,0.007242972251755932,BRCA
0.33896017,LARP6,0.007242972251755932,BRCA
0.20791514,LARP6,0.007242972251755932,BRCA
0.45205474,LARP6,0.007242972251755932,BRCA
0.5440294,LARP6,0.007242972251755932,BRCA
0.15345193,LARP6,0.007242972251755932,BRCA
0.8583606,LARP6,0.007242972251755932,BRCA
0.26079664,LARP6,0.007242972251755932,BRCA
0.29779923,LARP6,0.007242972251755932,BRCA
0.6402868,LARP6,0.007242972251755932,BRCA
0.86435145,LARP6,0.007242972251755932,BRCA
0.15718454,LARP6,0.007242972251755932,BRCA
0.6194769,LARP6,0.007242972251755932,BRCA
0.49220425,LARP6,0.007242972251755932,BRCA
0.40605223,LARP6,0.007242972251755932,BRCA
0.49973166,LARP6,0.007242972251755932,BRCA
0.90941167,LARP6,0.007242972251755932,BRCA
0.3702582,LARP6,0.007242972251755932,BRCA
0.40978256,LARP6,0.007242972251755932,BRCA
0.51078093,LARP6,0.007242972251755932,BRCA
0.35070443,LARP6,0.007242972251755932,BRCA
0.5505792,LARP6,0.007242972251755932,BRCA
0.93792987,LARP6,0.007242972251755932,BRCA
0.22368085,LARP6,0.007242972251755932,BRCA
0.3333996,LARP6,0.007242972251755932,BRCA
0.20710441,LARP6,0.007242972251755932,BRCA
0.6315081,LARP6,0.007242972251755932,BRCA
0.86046493,LARP6,0.007242972251755932,BRCA
0.7365586,LARP6,0.007242972251755932,BRCA
0.34776014,LARP6,0.007242972251755932,BRCA
0.33023554,LARP6,0.007242972251755932,BRCA
0.14701578,LARP6,0.007242972251755932,BRCA
0.21230853,LARP6,0.007242972251755932,BRCA
0.6052489,LARP6,0.007242972251755932,BRCA
0.5693709,LARP6,0.007242972251755932,BRCA
0.1837736,LARP6,0.007242972251755932,BRCA
0.74399644,LARP6,0.007242972251755932,BRCA
0.16218264,LARP6,0.007242972251755932,BRCA
0.19442241,LARP6,0.007242972251755932,BRCA
1.1592728,LARP6,0.007242972251755932,BRCA
0.15487997,LARP6,0.007242972251755932,BRCA
0.89297193,LARP6,0.007242972251755932,BRCA
0.37786102,LARP6,0.007242972251755932,BRCA
0.20690274,LARP6,0.007242972251755932,BRCA
0.12247138,LARP6,0.007242972251755932,BRCA
0.49478513,LARP6,0.007242972251755932,BRCA
0.22709881,LARP6,0.007242972251755932,BRCA
0.44538444,LARP6,0.007242972251755932,BRCA
0.5980221,LARP6,0.007242972251755932,BRCA
0.3091431,LARP6,0.007242972251755932,BRCA
0.14834055,LARP6,0.007242972251755932,BRCA
0.14905299,LARP6,0.007242972251755932,BRCA
0.68837184,LARP6,0.007242972251755932,BRCA
0.32445893,LARP6,0.007242972251755932,BRCA
0.30372205,LARP6,0.007242972251755932,BRCA
0.17869893,LARP6,0.007242972251755932,BRCA
0.7151223,LARP6,0.007242972251755932,BRCA
0.3479171,LARP6,0.007242972251755932,BRCA
0.42523137,LARP6,0.007242972251755932,BRCA
0.20965928,LARP6,0.007242972251755932,BRCA
0.3075379,LARP6,0.007242972251755932,BRCA
0.6160064,LARP6,0.007242972251755932,BRCA
0.42882872,LARP6,0.007242972251755932,BRCA
0.26663086,LARP6,0.007507062362590694,BRCA
0.31715712,LARP6,0.007242972251755932,BRCA
0.1533098,LARP6,0.007242972251755932,BRCA
0.31641132,LARP6,0.007242972251755932,BRCA
0.94851625,LARP6,0.007242972251755932,BRCA
0.25043482,LARP6,0.007242972251755932,BRCA
0.7125579,LARP6,0.007242972251755932,BRCA
0.22870657,LARP6,0.007242972251755932,BRCA
0.16861953,LARP6,0.007242972251755932,BRCA
0.21205115,LARP6,0.007242972251755932,BRCA
0.522931,LARP6,0.007242972251755932,BRCA
0.42981103,LARP6,0.007242972251755932,BRCA
1.0274278,LARP6,0.007242972251755932,BRCA
0.14847364,LARP6,0.007242972251755932,BRCA
0.60172766,LARP6,0.007242972251755932,BRCA
0.3102443,LARP6,0.007242972251755932,BRCA
0.3334372,LARP6,0.007242972251755932,BRCA
0.46033603,LARP6,0.007242972251755932,BRCA
0.5816183,LARP6,0.007242972251755932,BRCA
0.40829062,LARP6,0.007242972251755932,BRCA
0.7404227,LARP6,0.007242972251755932,BRCA
0.6507512,LARP6,0.007242972251755932,BRCA
0.48238766,LARP6,0.007242972251755932,BRCA
0.22901498,LARP6,0.007242972251755932,BRCA
0.45203733,LARP6,0.007242972251755932,BRCA
0.24007066,LARP6,0.007242972251755932,BRCA
1.0500814,LARP6,0.007242972251755932,BRCA
0.40230763,LARP6,0.007242972251755932,BRCA
0.16458452,LARP6,0.007242972251755932,BRCA
0.792093,LARP6,0.007242972251755932,BRCA
0.5311198,LARP6,0.007242972251755932,BRCA
0.3879016,LARP6,0.007242972251755932,BRCA
0.7407496,LARP6,0.007242972251755932,BRCA
0.4325945,LARP6,0.007242972251755932,BRCA
1.0092087,LARP6,0.007242972251755932,BRCA
0.17297837,LARP6,0.007242972251755932,BRCA
0.42209825,LARP6,0.007242972251755932,BRCA
0.523106,LARP6,0.007242972251755932,BRCA
0.6656822,LARP6,0.007242972251755932,BRCA
0.44381365,LARP6,0.007242972251755932,BRCA
0.4892413,LARP6,0.007242972251755932,BRCA
0.37902635,LARP6,0.007242972251755932,BRCA
0.17990845,LARP6,0.007242972251755932,BRCA
0.35525924,LARP6,0.007242972251755932,BRCA
0.29999027,LARP6,0.007242972251755932,BRCA
0.16040957,LARP6,0.007242972251755932,BRCA
0.4373159,LARP6,0.007242972251755932,BRCA
0.17438658,LARP6,0.007242972251755932,BRCA
0.76423913,LARP6,0.007242972251755932,BRCA
0.15111686,LARP6,0.007242972251755932,BRCA
0.5026748,LARP6,0.007242972251755932,BRCA
0.64719325,LARP6,0.007242972251755932,BRCA
0.24942511,LARP6,0.007242972251755932,BRCA
0.3998499,LARP6,0.007242972251755932,BRCA
0.8444366,LARP6,0.007242972251755932,BRCA
0.17952873,LARP6,0.007242972251755932,BRCA
0.175053,LARP6,0.007242972251755932,BRCA
0.2905678,LARP6,0.007242972251755932,BRCA
1.1712277,LARP6,0.007242972251755932,BRCA
0.13396353,LARP6,0.007242972251755932,BRCA
2.3679843,LARP6,0.007242972251755932,BRCA
0.22187775,LARP6,0.007242972251755932,BRCA
0.26369298,LARP6,0.007242972251755932,BRCA
0.5040662,LARP6,0.007242972251755932,BRCA
0.4536621,LARP6,0.007242972251755932,BRCA
0.92063427,LARP6,0.007242972251755932,BRCA
0.7096547,LARP6,0.007242972251755932,BRCA
1.1064909,LARP6,0.007242972251755932,BRCA
0.19479153,LARP6,0.007242972251755932,BRCA
0.2559397,LARP6,0.007242972251755932,BRCA
0.38411123,LARP6,0.007242972251755932,BRCA
0.24182957,LARP6,0.007242972251755932,BRCA
0.52753615,LARP6,0.007242972251755932,BRCA
0.5483528,LARP6,0.007242972251755932,BRCA
0.5923794,LARP6,0.007242972251755932,BRCA
0.6254012,LARP6,0.007242972251755932,BRCA
0.11789015,LARP6,0.007242972251755932,BRCA
0.35984752,LARP6,0.007242972251755932,BRCA
0.74156404,LARP6,0.007242972251755932,BRCA
0.2379364,LARP6,0.007242972251755932,BRCA
0.16273203,LARP6,0.007242972251755932,BRCA
0.43453482,LARP6,0.007242972251755932,BRCA
0.70554566,LARP6,0.007242972251755932,BRCA
0.6498781,LARP6,0.007242972251755932,BRCA
0.42367926,LARP6,0.007242972251755932,BRCA
0.4255596,LARP6,0.007242972251755932,BRCA
0.49649307,LARP6,0.007242972251755932,BRCA
1.6773417,LARP6,0.007242972251755932,BRCA
0.36039647,LARP6,0.007242972251755932,BRCA
0.21712989,LARP6,0.007242972251755932,BRCA
0.47179446,LARP6,0.007242972251755932,BRCA
0.35710618,LARP6,0.007242972251755932,BRCA
1.0603389,LARP6,0.007242972251755932,BRCA
0.5601979,LARP6,0.007242972251755932,BRCA
0.3839737,LARP6,0.007242972251755932,BRCA
0.37239197,LARP6,0.007242972251755932,BRCA
0.9569293,LARP6,0.007242972251755932,BRCA
0.20768286,LARP6,0.007242972251755932,BRCA
0.25605005,LARP6,0.007242972251755932,BRCA
0.9896736,LARP6,0.007242972251755932,BRCA
0.34834778,LARP6,0.007242972251755932,BRCA
1.2874677,LARP6,0.007242972251755932,BRCA
1.7813666,LARP6,0.007242972251755932,BRCA
0.29711244,LARP6,0.007242972251755932,BRCA
0.37464586,LARP6,0.007242972251755932,BRCA
1.640429,LARP6,0.007242972251755932,BRCA
0.3785399,LARP6,0.007242972251755932,BRCA
0.2328825,LARP6,0.007242972251755932,BRCA
0.25209323,LARP6,0.007242972251755932,BRCA
1.0574201,LARP6,0.007242972251755932,BRCA
0.67979616,LARP6,0.007242972251755932,BRCA
0.36081484,LARP6,0.007242972251755932,BRCA
0.38885677,LARP6,0.007242972251755932,BRCA
0.78778446,LARP6,0.007242972251755932,BRCA
0.5565818,LARP6,0.007242972251755932,BRCA
0.54357255,LARP6,0.007242972251755932,BRCA
0.55616504,LARP6,0.007242972251755932,BRCA
0.36805725,LARP6,0.007242972251755932,BRCA
0.2631319,LARP6,0.007242972251755932,BRCA
0.16047007,LARP6,0.007242972251755932,BRCA
0.35678986,LARP6,0.007242972251755932,BRCA
0.4777444,LARP6,0.007242972251755932,BRCA
0.55144846,LARP6,0.007242972251755932,BRCA
0.12702717,LARP6,0.007242972251755932,BRCA
0.5478506,LARP6,0.007242972251755932,BRCA
0.16305275,LARP6,0.007242972251755932,BRCA
0.47856408,LARP6,0.007242972251755932,BRCA
0.29060104,LARP6,0.007242972251755932,BRCA
0.9997092,LARP6,0.007242972251755932,BRCA
0.40181366,LARP6,0.007242972251755932,BRCA
0.21613555,LARP6,0.007242972251755932,BRCA
0.31761652,LARP6,0.007242972251755932,BRCA
0.22317705,LARP6,0.007242972251755932,BRCA
0.75785184,LARP6,0.007242972251755932,BRCA
0.39121377,LARP6,0.007242972251755932,BRCA
0.23065914,LARP6,0.007242972251755932,BRCA
0.61905247,LARP6,0.007242972251755932,BRCA
0.17340146,LARP6,0.007242972251755932,BRCA
0.28004688,LARP6,0.007242972251755932,BRCA
1.3533041,LARP6,0.007242972251755932,BRCA
0.13733388,LARP6,0.007242972251755932,BRCA
0.26858574,LARP6,0.007242972251755932,BRCA
0.26636758,LARP6,0.007242972251755932,BRCA
0.16270536,LARP6,0.007242972251755932,BRCA
0.1406259,LARP6,0.007242972251755932,BRCA
0.40779576,LARP6,0.007242972251755932,BRCA
0.37583905,LARP6,0.007242972251755932,BRCA
0.5407572,LARP6,0.007242972251755932,BRCA
0.92774856,LARP6,0.007242972251755932,BRCA
0.5114667,LARP6,0.007242972251755932,BRCA
0.47482097,LARP6,0.007242972251755932,BRCA
0.36090302,LARP6,0.007242972251755932,BRCA
0.2642565,LARP6,0.007242972251755932,BRCA
0.49832624,LARP6,0.007242972251755932,BRCA
0.49830508,LARP6,0.007242972251755932,BRCA
0.39031574,LARP6,0.007242972251755932,BRCA
0.6527782,LARP6,0.007242972251755932,BRCA
0.45425323,LARP6,0.007242972251755932,BRCA
0.37489977,LARP6,0.007242972251755932,BRCA
0.9926308,LARP6,0.007242972251755932,BRCA
0.5283963,LARP6,0.007242972251755932,BRCA
0.7128064,LARP6,0.007242972251755932,BRCA
0.36448964,LARP6,0.007242972251755932,BRCA
1.0647923,LARP6,0.007242972251755932,BRCA
0.5459417,LARP6,0.007242972251755932,BRCA
0.17917214,LARP6,0.007242972251755932,BRCA
0.9292994,LARP6,0.007242972251755932,BRCA
0.2033246,LARP6,0.007242972251755932,BRCA
0.24071258,LARP6,0.007242972251755932,BRCA
0.5761469,LARP6,0.007242972251755932,BRCA
0.5239828,LARP6,0.007242972251755932,BRCA
0.5302892,LARP6,0.007242972251755932,BRCA
0.21853432,LARP6,0.007242972251755932,BRCA
0.18916982,LARP6,0.007242972251755932,BRCA
0.3610354,LARP6,0.007242972251755932,BRCA
0.47338247,LARP6,0.007242972251755932,BRCA
0.28437084,LARP6,0.007242972251755932,BRCA
0.16077323,LARP6,0.007242972251755932,BRCA
0.43801138,LARP6,0.007242972251755932,BRCA
0.4962684,LARP6,0.007242972251755932,BRCA
0.4497859,LARP6,0.007242972251755932,BRCA
0.29138666,LARP6,0.007242972251755932,BRCA
0.16205029,LARP6,0.007242972251755932,BRCA
0.25088975,LARP6,0.007242972251755932,BRCA
0.1407388,LARP6,0.007242972251755932,BRCA
0.25780672,LARP6,0.007242972251755932,BRCA
0.18098032,LARP6,0.007242972251755932,BRCA
0.56085694,LARP6,0.007242972251755932,BRCA
0.48163384,LARP6,0.007242972251755932,BRCA
0.77383685,LARP6,0.007242972251755932,BRCA
0.1292972,LARP6,0.007242972251755932,BRCA
0.65698415,LARP6,0.007242972251755932,BRCA
1.7251924,LARP6,0.007242972251755932,BRCA
0.48169988,LARP6,0.007242972251755932,BRCA
0.95352304,LARP6,0.007242972251755932,BRCA
0.665559,LARP6,0.007242972251755932,BRCA
0.76791835,LARP6,0.007242972251755932,BRCA
0.18860638,LARP6,0.007242972251755932,BRCA
0.46880078,LARP6,0.007242972251755932,BRCA
0.6125499,LARP6,0.007242972251755932,BRCA
0.46214962,LARP6,0.007242972251755932,BRCA
0.3616545,LARP6,0.007242972251755932,BRCA
0.3413081,LARP6,0.007242972251755932,BRCA
0.5228873,LARP6,0.007242972251755932,BRCA
0.36158806,LARP6,0.007242972251755932,BRCA
1.5803365,LARP6,0.007507062362590694,BRCA
0.3203668,LARP6,0.007242972251755932,BRCA
1.3093605,LARP6,0.007242972251755932,BRCA
0.92389536,LARP6,0.007242972251755932,BRCA
0.39731517,LARP6,0.007242972251755932,BRCA
0.75501263,LARP6,0.007242972251755932,BRCA
0.5020057,LARP6,0.007242972251755932,BRCA
0.3270411,LARP6,0.007242972251755932,BRCA
0.35587272,LARP6,0.007242972251755932,BRCA
0.5583803,LARP6,0.007242972251755932,BRCA
0.58087337,LARP6,0.007242972251755932,BRCA
0.5747027,LARP6,0.007242972251755932,BRCA
0.15178668,LARP6,0.007242972251755932,BRCA
1.0080671,LARP6,0.007242972251755932,BRCA
2.0660732,LARP6,0.007242972251755932,BRCA
0.5739833,LARP6,0.007242972251755932,BRCA
0.60619926,LARP6,0.007242972251755932,BRCA
0.27504757,LARP6,0.007242972251755932,BRCA
0.48157442,LARP6,0.007242972251755932,BRCA
0.13710645,LARP6,0.007242972251755932,BRCA
0.8133807,LARP6,0.007242972251755932,BRCA
0.40296823,LARP6,0.007242972251755932,BRCA
0.47464788,LARP6,0.007242972251755932,BRCA
0.18859443,LARP6,0.007242972251755932,BRCA
1.3120116,LARP6,0.007242972251755932,BRCA
1.1213087,LARP6,0.007242972251755932,BRCA
0.45643216,LARP6,0.007242972251755932,BRCA
0.25130376,LARP6,0.007242972251755932,BRCA
0.45196772,LARP6,0.007242972251755932,BRCA
0.49811405,LARP6,0.007242972251755932,BRCA
0.5383492,LARP6,0.007242972251755932,BRCA
1.1446431,LARP6,0.007242972251755932,BRCA
0.8413862,LARP6,0.007242972251755932,BRCA
0.39223778,LARP6,0.007242972251755932,BRCA
0.8871976,LARP6,0.007242972251755932,BRCA
1.5571535,LARP6,0.007242972251755932,BRCA
0.29229182,LARP6,0.007242972251755932,BRCA
0.6424734,LARP6,0.007242972251755932,BRCA
0.33549875,LARP6,0.007242972251755932,BRCA
0.4278717,LARP6,0.007242972251755932,BRCA
0.12185068,LARP6,0.007242972251755932,BRCA
0.29536518,LARP6,0.007242972251755932,BRCA
0.71012414,LARP6,0.007242972251755932,BRCA
0.9387627,LARP6,0.007242972251755932,BRCA
0.53824973,LARP6,0.007242972251755932,BRCA
0.30427322,LARP6,0.007242972251755932,BRCA
0.4554932,LARP6,0.007242972251755932,BRCA
0.4593627,LARP6,0.007242972251755932,BRCA
0.71072656,LARP6,0.007242972251755932,BRCA
0.51803017,LARP6,0.007242972251755932,BRCA
0.14300813,LARP6,0.007242972251755932,BRCA
0.23193729,LARP6,0.007242972251755932,BRCA
0.9454425,LARP6,0.007242972251755932,BRCA
0.51093733,LARP6,0.007242972251755932,BRCA
0.18378493,LARP6,0.007242972251755932,BRCA
0.112350844,LARP6,0.007242972251755932,BRCA
0.23233624,LARP6,0.007242972251755932,BRCA
0.47242838,LARP6,0.007242972251755932,BRCA
0.65694666,LARP6,0.007242972251755932,BRCA
0.5153327,LARP6,0.007242972251755932,BRCA
0.704909,LARP6,0.007242972251755932,BRCA
0.49705568,LARP6,0.007242972251755932,BRCA
0.40613627,LARP6,0.007242972251755932,BRCA
0.5577913,LARP6,0.007242972251755932,BRCA
0.6103792,LARP6,0.007242972251755932,BRCA
0.13338797,LARP6,0.007242972251755932,BRCA
0.7628094,LARP6,0.007242972251755932,BRCA
0.4370123,LARP6,0.007242972251755932,BRCA
1.2087672,LARP6,0.007242972251755932,BRCA
0.40258265,LARP6,0.007242972251755932,BRCA
0.21543087,LARP6,0.007242972251755932,BRCA
0.4071472,LARP6,0.007242972251755932,BRCA
0.540697,LARP6,0.007242972251755932,BRCA
0.23567158,LARP6,0.007242972251755932,BRCA
0.19550824,LARP6,0.007242972251755932,BRCA
0.49286765,LARP6,0.007242972251755932,BRCA
0.9433516,LARP6,0.007242972251755932,BRCA
0.23455532,LARP6,0.007242972251755932,BRCA
0.38841268,LARP6,0.007242972251755932,BRCA
0.33830082,LARP6,0.007242972251755932,BRCA
0.27208337,LARP6,0.007242972251755932,BRCA
0.52502,LARP6,0.007242972251755932,BRCA
0.6519166,LARP6,0.007242972251755932,BRCA
0.3538125,LARP6,0.007242972251755932,BRCA
0.86014855,LARP6,0.007242972251755932,BRCA
0.700453,LARP6,0.007242972251755932,BRCA
0.71191984,LARP6,0.007242972251755932,BRCA
0.4812249,LARP6,0.007242972251755932,BRCA
0.6456859,LARP6,0.007242972251755932,BRCA
0.43683907,LARP6,0.007242972251755932,BRCA
0.87515616,LARP6,0.007242972251755932,BRCA
0.28191048,LARP6,0.007242972251755932,BRCA
0.33990842,LARP6,0.007242972251755932,BRCA
0.3999042,LARP6,0.007242972251755932,BRCA
0.25005522,LARP6,0.007242972251755932,BRCA
0.66341084,LARP6,0.007242972251755932,BRCA
1.2753483,LARP6,0.007242972251755932,BRCA
0.24476893,LARP6,0.007242972251755932,BRCA
0.92654264,LARP6,0.007242972251755932,BRCA
0.5324,LARP6,0.007242972251755932,BRCA
0.92471445,LARP6,0.007242972251755932,BRCA
0.87359697,LARP6,0.007242972251755932,BRCA
0.49354953,LARP6,0.007242972251755932,BRCA
0.17780244,LARP6,0.007242972251755932,BRCA
0.33521986,LARP6,0.007242972251755932,BRCA
0.55415237,LARP6,0.007242972251755932,BRCA
0.15660611,LARP6,0.007242972251755932,BRCA
0.70303494,LARP6,0.007242972251755932,BRCA
0.53934574,LARP6,0.007242972251755932,BRCA
0.12403052,LARP6,0.007242972251755932,BRCA
0.15675443,LARP6,0.007242972251755932,BRCA
0.44982034,LARP6,0.007242972251755932,BRCA
0.20766835,LARP6,0.007242972251755932,BRCA
0.28662515,LARP6,0.007242972251755932,BRCA
0.42249238,LARP6,0.007242972251755932,BRCA
0.86138904,LARP6,0.007242972251755932,BRCA
0.70690984,LARP6,0.007242972251755932,BRCA
0.3867819,LARP6,0.007242972251755932,BRCA
0.5945257,LARP6,0.007242972251755932,BRCA
0.3712052,LARP6,0.007242972251755932,BRCA
0.21355876,LARP6,0.007242972251755932,BRCA
0.47068304,LARP6,0.007242972251755932,BRCA
0.15349938,LARP6,0.007242972251755932,BRCA
0.45961463,LARP6,0.007242972251755932,BRCA
0.3894133,LARP6,0.007242972251755932,BRCA
0.3543005,LARP6,0.007242972251755932,BRCA
0.5512395,LARP6,0.007242972251755932,BRCA
0.531478,LARP6,0.007242972251755932,BRCA
0.3785237,LARP6,0.007242972251755932,BRCA
1.0017633,LARP6,0.007242972251755932,BRCA
0.4026377,LARP6,0.007242972251755932,BRCA
